0,150
0,255
3,153
3,258
6,261
9,264
12,267
15,270
18,273
21,276
24,279
27,171
30,147
30,174
30,285
33,150
33,177
33,288
36,291
39,294
42,297
45,300
48,303
51,306
54,309
60,195
63,168
63,198
66,171
66,201
69,174
84,219
87,192
87,222
90,195
90,225
93,198
108,243
111,216
111,246
114,219
114,249
117,222
132,21
132,276
135,24
135,51
135,240
135,279
138,54
138,243
138,282
141,246
156,51
156,306
159,54
159,72
159,276
159,309
162,57
162,75
162,279
165,78
180,75
183,78
183,96
186,81
186,99
189,102
204,99
207,102
207,120
210,105
210,123
213,126
228,123
231,126
231,144
234,129
234,147
237,150
252,147
255,150
255,171
258,153
258,174
285,174
288,177
312,462
312,567
315,465
315,570
318,573
321,576
324,579
327,582
330,585
333,588
336,591
339,483
342,459
342,486
342,597
345,462
345,489
345,600
348,603
351,606
354,609
357,612
360,615
363,618
366,621
372,507
375,480
375,510
378,483
378,513
381,486
396,531
399,504
399,534
402,507
402,537
405,510
420,555
423,528
423,558
426,531
426,561
429,534
444,333
444,588
447,336
447,363
447,552
447,591
450,366
450,555
450,594
453,558
468,363
468,618
471,366
471,384
471,588
471,621
474,369
474,387
474,591
477,390
492,387
495,390
495,408
498,393
498,411
501,414
516,411
519,414
519,432
522,417
522,435
525,438
540,435
543,438
543,456
546,441
546,459
549,462
564,459
567,462
567,483
570,465
570,486
597,486
600,489
1,151
1,256
4,154
4,259
7,262
10,265
13,268
16,271
19,274
22,277
25,280
28,172
31,148
31,175
31,286
34,151
34,178
34,289
37,292
40,295
43,298
46,301
49,304
52,307
55,310
61,196
64,169
64,199
67,172
67,202
70,175
85,220
88,193
88,223
91,196
91,226
94,199
109,244
112,217
112,247
115,220
115,250
118,223
133,22
133,277
136,25
136,52
136,241
136,280
139,55
139,244
139,283
142,247
157,52
157,307
160,55
160,73
160,277
160,310
163,58
163,76
163,280
166,79
181,76
184,79
184,97
187,82
187,100
190,103
205,100
208,103
208,121
211,106
211,124
214,127
229,124
232,127
232,145
235,130
235,148
238,151
253,148
256,151
256,172
259,154
259,175
286,175
289,178
313,463
313,568
316,466
316,571
319,574
322,577
325,580
328,583
331,586
334,589
337,592
340,484
343,460
343,487
343,598
346,463
346,490
346,601
349,604
352,607
355,610
358,613
361,616
364,619
367,622
373,508
376,481
376,511
379,484
379,514
382,487
397,532
400,505
400,535
403,508
403,538
406,511
421,556
424,529
424,559
427,532
427,562
430,535
445,334
445,589
448,337
448,364
448,553
448,592
451,367
451,556
451,595
454,559
469,364
469,619
472,367
472,385
472,589
472,622
475,370
475,388
475,592
478,391
493,388
496,391
496,409
499,394
499,412
502,415
517,412
520,415
520,433
523,418
523,436
526,439
541,436
544,439
544,457
547,442
547,460
550,463
565,460
568,463
568,484
571,466
571,487
598,487
601,490
2,152
2,257
5,155
5,260
8,263
11,266
14,269
17,272
20,275
23,278
26,281
29,173
32,149
32,176
32,287
35,152
35,179
35,290
38,293
41,296
44,299
47,302
50,305
53,308
56,311
62,197
65,170
65,200
68,173
68,203
71,176
86,221
89,194
89,224
92,197
92,227
95,200
110,245
113,218
113,248
116,221
116,251
119,224
134,23
134,278
137,26
137,53
137,242
137,281
140,56
140,245
140,284
143,248
158,53
158,308
161,56
161,74
161,278
161,311
164,59
164,77
164,281
167,80
182,77
185,80
185,98
188,83
188,101
191,104
206,101
209,104
209,122
212,107
212,125
215,128
230,125
233,128
233,146
236,131
236,149
239,152
254,149
257,152
257,173
260,155
260,176
287,176
290,179
314,464
314,569
317,467
317,572
320,575
323,578
326,581
329,584
332,587
335,590
338,593
341,485
344,461
344,488
344,599
347,464
347,491
347,602
350,605
353,608
356,611
359,614
362,617
365,620
368,623
374,509
377,482
377,512
380,485
380,515
383,488
398,533
401,506
401,536
404,509
404,539
407,512
422,557
425,530
425,560
428,533
428,563
431,536
446,335
446,590
449,338
449,365
449,554
449,593
452,368
452,557
452,596
455,560
470,365
470,620
473,368
473,386
473,590
473,623
476,371
476,389
476,593
479,392
494,389
497,392
497,410
500,395
500,413
503,416
518,413
521,416
521,434
524,419
524,437
527,440
542,437
545,440
545,458
548,443
548,461
551,464
566,461
569,464
569,485
572,467
572,488
599,488
602,491
