-39.799997184617, -19.8999991544516, -5.34519716626743e-15
-36.613847737284, -19.5729161195898, -1.87658132396065e-09
-33.4999621495837, -19.3987839322651, -3.29027076976396e-09
-30.3977285184775, -19.2869971004806, -4.45792330561301e-09
-27.2948816785364, -19.2126052945253, -5.41145271657099e-09
-24.1878411580366, -19.1630682197408, -6.17374330850172e-09
-21.0756931784525, -19.1307603402346, -6.76369808159835e-09
-17.9585301042384, -19.1107274018122, -7.19456138532113e-09
-14.8368564276083, -19.0997316816274, -7.47451425307156e-09
-11.7113343917437, -19.0957661671769, -7.60781866540646e-09
-8.58265619112491, -19.0977945003183, -7.59572755838406e-09
-5.45146344244617, -19.1056323179323, -7.43702349460486e-09
-2.3182721832986, -19.119942402994, -7.12824582528603e-09
0.816632833122058, -19.1423459696862, -6.66364727601934e-09
3.95338695635822, -19.1756843509165, -6.03491446276062e-09
7.09292741770155, -19.2245308140915, -5.23069068123278e-09
10.2378643720354, -19.29624086549, -4.23614139876176e-09
13.3948274974877, -19.4035279306485, -3.03337781173454e-09
16.5826013152789, -19.5731973788036, -1.60507187360639e-09
19.8999970515229, -19.8999991108257, -5.40030952273129e-15
-39.7999947646347, -17.7947362838045, -6.1779346139717e-16
-36.6701348384065, -17.5428268306746, -3.33797860910265e-10
-33.5412891081398, -17.3747546991233, -1.1675989932087e-09
-30.4196116547646, -17.2645716201237, -1.96299724152274e-09
-27.300634314683, -17.1911477745135, -2.63820500347474e-09
-24.1812569798794, -17.1423772420306, -3.18619054626651e-09
-21.0598401002799, -17.1107041781389, -3.6131588998677e-09
-17.9356572774102, -17.0911907840617, -3.92590067448263e-09
-14.8085020303239, -17.0806100698169, -4.12931435366737e-09
-11.6784397677424, -17.0769666026185, -4.22632230099724e-09
-8.54564645662111, -17.0792362095141, -4.21824992508435e-09
-5.41028928291321, -17.0872468086362, -4.10521338184082e-09
-2.27241554500099, -17.1016738614124, -3.8864656405477e-09
0.86818197377623, -17.1241521403592, -3.56078123889649e-09
4.01216280236987, -17.1575345709032, -3.1271033598243e-09
7.16096086290461, -17.2063823975181, -2.58605917922165e-09
10.3173324278886, -17.2779011557106, -1.94422599127967e-09
13.4862725347274, -17.3838865671515, -1.22739603780436e-09
16.6762749554029, -17.5450133989548, -5.21871796665286e-10
19.8999945501025, -17.7947362844594, 4.97735353661936e-16
-39.7999948078084, -15.6894732424626, 3.02283227054837e-16
-36.6854292201919, -15.4896456561073, 5.07278805693637e-10
-33.5602345193545, -15.3401172947909, 2.27629470042467e-10
-30.4329447350647, -15.236728067638, -1.97248013642817e-10
-27.3055810914689, -15.1666056714491, -6.00740732687282e-10
-24.1777712530437, -15.1197995651457, -9.41949129777937e-10
-21.04881443867, -15.0894323231991, -1.21268023722674e-09
-17.9181696294436, -15.0708265833193, -1.41287332334876e-09
-14.7855091256949, -15.0608741537549, -1.54408598622242e-09
-11.6506625178771, -15.0576397923343, -1.60787492551919e-09
-8.51353901150269, -15.0601277647889, -1.60553950244521e-09
-5.37404810420983, -15.0681704483831, -1.53827629404697e-09
-2.23201771759652, -15.0824223111176, -1.40752447311433e-09
0.912897452364426, -15.1044601248701, -1.21553698930378e-09
4.0613243496456, -15.1370083123556, -9.66407156621266e-10
7.21429355090647, -15.1843337158685, -6.68180713480036e-10
10.3733307583432, -15.2528875484182, -3.37865304623129e-10
13.5403328170416, -15.3522344615783, -1.48527966729185e-11
16.7166412521342, -15.4953939969766, 1.99493275679318e-10
19.8999946460266, -15.68947321548, -3.18832269367168e-16
