0,138
3,141
6,156
9,159
12,162
15,165
18,180
21,183
24,186
27,189
30,192
33,195
36,207
39,210
42,213
45,216
48,219
51,222
54,225
57,228
60,234
63,237
66,240
69,243
78,246
81,249
84,252
87,255
90,258
93,261
96,264
105,267
108,270
111,273
150,84
153,87
168,60
171,63
174,108
177,111
198,90
201,93
204,126
207,129
228,114
231,117
234,144
237,147
252,132
255,135
258,168
261,171
270,150
273,153
276,414
279,417
282,432
285,435
288,438
291,441
294,456
297,459
300,462
303,465
306,468
309,471
312,483
315,486
318,489
321,492
324,495
327,498
330,501
333,504
336,510
339,513
342,516
345,519
354,522
357,525
360,528
363,531
366,534
369,537
372,540
381,543
384,546
387,549
426,360
429,363
444,336
447,339
450,384
453,387
474,366
477,369
480,402
483,405
504,390
507,393
510,420
513,423
528,408
531,411
534,444
537,447
546,426
549,429
1,139
4,142
7,157
10,160
13,163
16,166
19,181
22,184
25,187
28,190
31,193
34,196
37,208
40,211
43,214
46,217
49,220
52,223
55,226
58,229
61,235
64,238
67,241
70,244
79,247
82,250
85,253
88,256
91,259
94,262
97,265
106,268
109,271
112,274
151,85
154,88
169,61
172,64
175,109
178,112
199,91
202,94
205,127
208,130
229,115
232,118
235,145
238,148
253,133
256,136
259,169
262,172
271,151
274,154
277,415
280,418
283,433
286,436
289,439
292,442
295,457
298,460
301,463
304,466
307,469
310,472
313,484
316,487
319,490
322,493
325,496
328,499
331,502
334,505
337,511
340,514
343,517
346,520
355,523
358,526
361,529
364,532
367,535
370,538
373,541
382,544
385,547
388,550
427,361
430,364
445,337
448,340
451,385
454,388
475,367
478,370
481,403
484,406
505,391
508,394
511,421
514,424
529,409
532,412
535,445
538,448
547,427
550,430
2,140
5,143
8,158
11,161
14,164
17,167
20,182
23,185
26,188
29,191
32,194
35,197
38,209
41,212
44,215
47,218
50,221
53,224
56,227
59,230
62,236
65,239
68,242
71,245
80,248
83,251
86,254
89,257
92,260
95,263
98,266
107,269
110,272
113,275
152,86
155,89
170,62
173,65
176,110
179,113
200,92
203,95
206,128
209,131
230,116
233,119
236,146
239,149
254,134
257,137
260,170
263,173
272,152
275,155
278,416
281,419
284,434
287,437
290,440
293,443
296,458
299,461
302,464
305,467
308,470
311,473
314,485
317,488
320,491
323,494
326,497
329,500
332,503
335,506
338,512
341,515
344,518
347,521
356,524
359,527
362,530
365,533
368,536
371,539
374,542
383,545
386,548
389,551
428,362
431,365
446,338
449,341
452,386
455,389
476,368
479,371
482,404
485,407
506,392
509,395
512,422
515,425
530,410
533,413
536,446
539,449
548,428
551,431
