0,144
0,210
3,147
3,213
6,216
9,219
12,222
15,225
18,228
21,231
24,234
27,237
30,240
33,243
36,246
39,138
39,249
42,141
42,252
45,156
45,255
48,159
48,258
51,261
54,264
57,267
60,270
63,273
66,276
69,279
72,282
75,285
78,288
81,291
84,150
84,294
87,153
87,297
90,168
93,171
96,162
99,165
102,180
105,183
108,174
111,177
114,192
117,195
120,186
123,189
126,204
129,207
132,198
135,201
138,249
141,252
144,210
147,213
150,294
153,297
156,255
159,258
300,444
300,510
303,447
303,513
306,516
309,519
312,522
315,525
318,528
321,531
324,534
327,537
330,540
333,543
336,546
339,438
339,549
342,441
342,552
345,456
345,555
348,459
348,558
351,561
354,564
357,567
360,570
363,573
366,576
369,579
372,582
375,585
378,588
381,591
384,450
384,594
387,453
387,597
390,468
393,471
396,462
399,465
402,480
405,483
408,474
411,477
414,492
417,495
420,486
423,489
426,504
429,507
432,498
435,501
438,549
441,552
444,510
447,513
450,594
453,597
456,555
459,558
1,145
1,211
4,148
4,214
7,217
10,220
13,223
16,226
19,229
22,232
25,235
28,238
31,241
34,244
37,247
40,139
40,250
43,142
43,253
46,157
46,256
49,160
49,259
52,262
55,265
58,268
61,271
64,274
67,277
70,280
73,283
76,286
79,289
82,292
85,151
85,295
88,154
88,298
91,169
94,172
97,163
100,166
103,181
106,184
109,175
112,178
115,193
118,196
121,187
124,190
127,205
130,208
133,199
136,202
139,250
142,253
145,211
148,214
151,295
154,298
157,256
160,259
301,445
301,511
304,448
304,514
307,517
310,520
313,523
316,526
319,529
322,532
325,535
328,538
331,541
334,544
337,547
340,439
340,550
343,442
343,553
346,457
346,556
349,460
349,559
352,562
355,565
358,568
361,571
364,574
367,577
370,580
373,583
376,586
379,589
382,592
385,451
385,595
388,454
388,598
391,469
394,472
397,463
400,466
403,481
406,484
409,475
412,478
415,493
418,496
421,487
424,490
427,505
430,508
433,499
436,502
439,550
442,553
445,511
448,514
451,595
454,598
457,556
460,559
2,146
2,212
5,149
5,215
8,218
11,221
14,224
17,227
20,230
23,233
26,236
29,239
32,242
35,245
38,248
41,140
41,251
44,143
44,254
47,158
47,257
50,161
50,260
53,263
56,266
59,269
62,272
65,275
68,278
71,281
74,284
77,287
80,290
83,293
86,152
86,296
89,155
89,299
92,170
95,173
98,164
101,167
104,182
107,185
110,176
113,179
116,194
119,197
122,188
125,191
128,206
131,209
134,200
137,203
140,251
143,254
146,212
149,215
152,296
155,299
158,257
161,260
302,446
302,512
305,449
305,515
308,518
311,521
314,524
317,527
320,530
323,533
326,536
329,539
332,542
335,545
338,548
341,440
341,551
344,443
344,554
347,458
347,557
350,461
350,560
353,563
356,566
359,569
362,572
365,575
368,578
371,581
374,584
377,587
380,590
383,593
386,452
386,596
389,455
389,599
392,470
395,473
398,464
401,467
404,482
407,485
410,476
413,479
416,494
419,497
422,488
425,491
428,506
431,509
434,500
437,503
440,551
443,554
446,512
449,515
452,596
455,599
458,557
461,560
