6,54
9,57
12,60
15,63
18,66
27,84
30,87
33,90
36,93
39,96
48,114
51,117
69,126
72,129
75,132
78,0
78,135
81,3
81,138
99,147
102,150
105,153
108,21
108,156
111,24
111,159
120,42
123,45
135,0
138,3
141,6
141,54
144,9
144,57
156,21
159,24
162,27
162,84
165,30
165,87
174,222
177,225
180,228
183,231
186,234
195,252
198,255
201,258
204,261
207,264
216,282
219,285
237,294
240,297
243,300
246,168
246,303
249,171
249,306
267,315
270,318
273,321
276,189
276,324
279,192
279,327
288,210
291,213
303,168
306,171
309,174
309,222
312,177
312,225
324,189
327,192
330,195
330,252
333,198
333,255
7,55
10,58
13,61
16,64
19,67
28,85
31,88
34,91
37,94
40,97
49,115
52,118
70,127
73,130
76,133
79,1
79,136
82,4
82,139
100,148
103,151
106,154
109,22
109,157
112,25
112,160
121,43
124,46
136,1
139,4
142,7
142,55
145,10
145,58
157,22
160,25
163,28
163,85
166,31
166,88
175,223
178,226
181,229
184,232
187,235
196,253
199,256
202,259
205,262
208,265
217,283
220,286
238,295
241,298
244,301
247,169
247,304
250,172
250,307
268,316
271,319
274,322
277,190
277,325
280,193
280,328
289,211
292,214
304,169
307,172
310,175
310,223
313,178
313,226
325,190
328,193
331,196
331,253
334,199
334,256
8,56
11,59
14,62
17,65
20,68
29,86
32,89
35,92
38,95
41,98
50,116
53,119
71,128
74,131
77,134
80,2
80,137
83,5
83,140
101,149
104,152
107,155
110,23
110,158
113,26
113,161
122,44
125,47
137,2
140,5
143,8
143,56
146,11
146,59
158,23
161,26
164,29
164,86
167,32
167,89
176,224
179,227
182,230
185,233
188,236
197,254
200,257
203,260
206,263
209,266
218,284
221,287
239,296
242,299
245,302
248,170
248,305
251,173
251,308
269,317
272,320
275,323
278,191
278,326
281,194
281,329
290,212
293,215
305,170
308,173
311,176
311,224
314,179
314,227
326,191
329,194
332,197
332,254
335,200
335,257
