-0.083333,-1.1279,-0.05
0.083333,-1.1279,-0.05
-0.25,-0.96124,-0.05
-0.083333,-0.96124,-0.05
0.083333,-0.96124,-0.05
0.25,-0.96124,-0.05
-0.41667,-0.79457,-0.05
-0.25,-0.79457,-0.05
-0.083333,-0.79457,-0.05
0.083333,-0.79457,-0.05
0.25,-0.79457,-0.05
0.41667,-0.79457,-0.05
-0.58333,-0.62791,-0.05
-0.41667,-0.62791,-0.05
-0.25,-0.62791,-0.05
-0.083333,-0.62791,-0.05
0.083333,-0.62791,-0.05
0.25,-0.62791,-0.05
0.41667,-0.62791,-0.05
0.58333,-0.62791,-0.05
-0.75,-0.46124,-0.05
-0.58333,-0.46124,-0.05
-0.41667,-0.46124,-0.05
-0.25,-0.46124,-0.05
0.25,-0.46124,-0.05
0.41667,-0.46124,-0.05
0.58333,-0.46124,-0.05
0.75,-0.46124,-0.05
-0.75,-0.29457,-0.05
-0.58333,-0.29457,-0.05
-0.41667,-0.29457,-0.05
0.41667,-0.29457,-0.05
0.58333,-0.29457,-0.05
0.75,-0.29457,-0.05
-0.75,-0.12791,-0.05
-0.58333,-0.12791,-0.05
0.58333,-0.12791,-0.05
0.75,-0.12791,-0.05
-0.75,0.03876,-0.05
-0.58333,0.03876,-0.05
-0.083333,0.03876,-0.05
0.083333,0.03876,-0.05
0.58333,0.03876,-0.05
0.75,0.03876,-0.05
-0.75,0.20543,-0.05
-0.58333,0.20543,-0.05
-0.25,0.20543,-0.05
-0.083333,0.20543,-0.05
0.083333,0.20543,-0.05
0.25,0.20543,-0.05
0.58333,0.20543,-0.05
0.75,0.20543,-0.05
-0.75,0.37209,-0.05
-0.58333,0.37209,-0.05
-0.41667,0.37209,-0.05
-0.25,0.37209,-0.05
-0.083333,0.37209,-0.05
0.083333,0.37209,-0.05
0.25,0.37209,-0.05
0.41667,0.37209,-0.05
0.58333,0.37209,-0.05
0.75,0.37209,-0.05
-0.75,0.53876,-0.05
-0.58333,0.53876,-0.05
-0.41667,0.53876,-0.05
-0.25,0.53876,-0.05
-0.083333,0.53876,-0.05
0.083333,0.53876,-0.05
0.25,0.53876,-0.05
0.41667,0.53876,-0.05
0.58333,0.53876,-0.05
0.75,0.53876,-0.05
-0.75,0.70543,-0.05
-0.58333,0.70543,-0.05
-0.41667,0.70543,-0.05
-0.25,0.70543,-0.05
0.25,0.70543,-0.05
0.41667,0.70543,-0.05
0.58333,0.70543,-0.05
0.75,0.70543,-0.05
-0.75,0.87209,-0.05
-0.58333,0.87209,-0.05
-0.41667,0.87209,-0.05
0.41667,0.87209,-0.05
0.58333,0.87209,-0.05
0.75,0.87209,-0.05
-0.083333,-1.1279,0.05
0.083333,-1.1279,0.05
-0.25,-0.96124,0.05
-0.083333,-0.96124,0.05
0.083333,-0.96124,0.05
0.25,-0.96124,0.05
-0.41667,-0.79457,0.05
-0.25,-0.79457,0.05
-0.083333,-0.79457,0.05
0.083333,-0.79457,0.05
0.25,-0.79457,0.05
0.41667,-0.79457,0.05
-0.58333,-0.62791,0.05
-0.41667,-0.62791,0.05
-0.25,-0.62791,0.05
-0.083333,-0.62791,0.05
0.083333,-0.62791,0.05
0.25,-0.62791,0.05
0.41667,-0.62791,0.05
0.58333,-0.62791,0.05
-0.75,-0.46124,0.05
-0.58333,-0.46124,0.05
-0.41667,-0.46124,0.05
-0.25,-0.46124,0.05
0.25,-0.46124,0.05
0.41667,-0.46124,0.05
0.58333,-0.46124,0.05
0.75,-0.46124,0.05
-0.75,-0.29457,0.05
-0.58333,-0.29457,0.05
-0.41667,-0.29457,0.05
0.41667,-0.29457,0.05
0.58333,-0.29457,0.05
0.75,-0.29457,0.05
-0.75,-0.12791,0.05
-0.58333,-0.12791,0.05
0.58333,-0.12791,0.05
0.75,-0.12791,0.05
-0.75,0.03876,0.05
-0.58333,0.03876,0.05
-0.083333,0.03876,0.05
0.083333,0.03876,0.05
0.58333,0.03876,0.05
0.75,0.03876,0.05
-0.75,0.20543,0.05
-0.58333,0.20543,0.05
-0.25,0.20543,0.05
-0.083333,0.20543,0.05
0.083333,0.20543,0.05
0.25,0.20543,0.05
0.58333,0.20543,0.05
0.75,0.20543,0.05
-0.75,0.37209,0.05
-0.58333,0.37209,0.05
-0.41667,0.37209,0.05
-0.25,0.37209,0.05
-0.083333,0.37209,0.05
0.083333,0.37209,0.05
0.25,0.37209,0.05
0.41667,0.37209,0.05
0.58333,0.37209,0.05
0.75,0.37209,0.05
-0.75,0.53876,0.05
-0.58333,0.53876,0.05
-0.41667,0.53876,0.05
-0.25,0.53876,0.05
-0.083333,0.53876,0.05
0.083333,0.53876,0.05
0.25,0.53876,0.05
0.41667,0.53876,0.05
0.58333,0.53876,0.05
0.75,0.53876,0.05
-0.75,0.70543,0.05
-0.58333,0.70543,0.05
-0.41667,0.70543,0.05
-0.25,0.70543,0.05
0.25,0.70543,0.05
0.41667,0.70543,0.05
0.58333,0.70543,0.05
0.75,0.70543,0.05
-0.75,0.87209,0.05
-0.58333,0.87209,0.05
-0.41667,0.87209,0.05
0.41667,0.87209,0.05
0.58333,0.87209,0.05
0.75,0.87209,0.05
