-1,-0.8,-0.05
-0.86667,-0.8,-0.05
-0.73333,-0.8,-0.05
-1,-0.66667,-0.05
-0.86667,-0.66667,-0.05
-0.73333,-0.66667,-0.05
-0.6,-0.66667,-0.05
-1,-0.53333,-0.05
-0.86667,-0.53333,-0.05
-0.73333,-0.53333,-0.05
-0.6,-0.53333,-0.05
-0.46667,-0.53333,-0.05
-1,-0.4,-0.05
-0.86667,-0.4,-0.05
-0.73333,-0.4,-0.05
-0.6,-0.4,-0.05
-0.46667,-0.4,-0.05
-0.33333,-0.4,-0.05
-0.2,-0.4,-0.05
-0.066667,-0.4,-0.05
0.066667,-0.4,-0.05
0.2,-0.4,-0.05
0.33333,-0.4,-0.05
0.46667,-0.4,-0.05
0.6,-0.4,-0.05
-1,-0.26667,-0.05
-0.86667,-0.26667,-0.05
-0.6,-0.26667,-0.05
-0.46667,-0.26667,-0.05
-0.33333,-0.26667,-0.05
-0.2,-0.26667,-0.05
-0.066667,-0.26667,-0.05
0.066667,-0.26667,-0.05
0.2,-0.26667,-0.05
0.33333,-0.26667,-0.05
0.46667,-0.26667,-0.05
0.6,-0.26667,-0.05
0.73333,-0.26667,-0.05
-1,-0.13333,-0.05
-0.86667,-0.13333,-0.05
-0.73333,-0.13333,-0.05
-0.066667,-0.13333,-0.05
0.066667,-0.13333,-0.05
0.2,-0.13333,-0.05
0.33333,-0.13333,-0.05
0.46667,-0.13333,-0.05
0.6,-0.13333,-0.05
0.73333,-0.13333,-0.05
0.86667,-0.13333,-0.05
-1,0,-0.05
-0.86667,0,-0.05
-0.73333,0,-0.05
-0.6,0,-0.05
-0.46667,0,-0.05
-0.33333,0,-0.05
-0.2,0,-0.05
-0.066667,0,-0.05
0.066667,0,-0.05
0.2,0,-0.05
0.33333,0,-0.05
0.46667,0,-0.05
0.6,0,-0.05
0.73333,0,-0.05
0.86667,0,-0.05
1,0,-0.05
-0.86667,0.13333,-0.05
-0.73333,0.13333,-0.05
-0.6,0.13333,-0.05
-0.46667,0.13333,-0.05
-0.33333,0.13333,-0.05
-0.2,0.13333,-0.05
-0.066667,0.13333,-0.05
0.066667,0.13333,-0.05
0.73333,0.13333,-0.05
0.86667,0.13333,-0.05
1,0.13333,-0.05
