0,114
3,117
6,120
9,147
12,150
15,153
18,156
24,195
27,198
30,201
33,204
42,228
45,231
48,234
51,237
54,240
57,243
60,246
63,249
66,252
69,255
72,258
81,267
84,270
87,273
90,276
93,279
96,282
99,285
102,288
105,291
108,294
111,297
135,306
138,309
141,312
144,315
183,321
186,324
189,0
189,327
192,3
192,330
219,333
222,9
222,336
225,12
225,339
261,21
264,24
300,36
303,39
315,75
318,78
327,114
330,117
336,147
339,150
342,456
345,459
348,462
351,489
354,492
357,495
360,498
366,537
369,540
372,543
375,546
384,570
387,573
390,576
393,579
396,582
399,585
402,588
405,591
408,594
411,597
414,600
423,609
426,612
429,615
432,618
435,621
438,624
441,627
444,630
447,633
450,636
453,639
477,648
480,651
483,654
486,657
525,663
528,666
531,342
531,669
534,345
534,672
561,675
564,351
564,678
567,354
567,681
603,363
606,366
642,378
645,381
657,417
660,420
669,456
672,459
678,489
681,492
1,115
4,118
7,121
10,148
13,151
16,154
19,157
25,196
28,199
31,202
34,205
43,229
46,232
49,235
52,238
55,241
58,244
61,247
64,250
67,253
70,256
73,259
82,268
85,271
88,274
91,277
94,280
97,283
100,286
103,289
106,292
109,295
112,298
136,307
139,310
142,313
145,316
184,322
187,325
190,1
190,328
193,4
193,331
220,334
223,10
223,337
226,13
226,340
262,22
265,25
301,37
304,40
316,76
319,79
328,115
331,118
337,148
340,151
343,457
346,460
349,463
352,490
355,493
358,496
361,499
367,538
370,541
373,544
376,547
385,571
388,574
391,577
394,580
397,583
400,586
403,589
406,592
409,595
412,598
415,601
424,610
427,613
430,616
433,619
436,622
439,625
442,628
445,631
448,634
451,637
454,640
478,649
481,652
484,655
487,658
526,664
529,667
532,343
532,670
535,346
535,673
562,676
565,352
565,679
568,355
568,682
604,364
607,367
643,379
646,382
658,418
661,421
670,457
673,460
679,490
682,493
2,116
5,119
8,122
11,149
14,152
17,155
20,158
26,197
29,200
32,203
35,206
44,230
47,233
50,236
53,239
56,242
59,245
62,248
65,251
68,254
71,257
74,260
83,269
86,272
89,275
92,278
95,281
98,284
101,287
104,290
107,293
110,296
113,299
137,308
140,311
143,314
146,317
185,323
188,326
191,2
191,329
194,5
194,332
221,335
224,11
224,338
227,14
227,341
263,23
266,26
302,38
305,41
317,77
320,80
329,116
332,119
338,149
341,152
344,458
347,461
350,464
353,491
356,494
359,497
362,500
368,539
371,542
374,545
377,548
386,572
389,575
392,578
395,581
398,584
401,587
404,590
407,593
410,596
413,599
416,602
425,611
428,614
431,617
434,620
437,623
440,626
443,629
446,632
449,635
452,638
455,641
479,650
482,653
485,656
488,659
527,665
530,668
533,344
533,671
536,347
536,674
563,677
566,353
566,680
569,356
569,683
605,365
608,368
644,380
647,383
659,419
662,422
671,458
674,461
680,491
683,494
