0,18
3,21
24,42
27,45
48,54
51,57
60,66
63,69
72,78
75,81
84,90
87,93
96,0
96,114
99,3
99,117
102,6
105,9
108,12
111,15
114,18
117,21
120,24
120,138
123,27
123,141
126,30
129,33
132,36
135,39
138,42
141,45
144,162
147,165
168,186
171,189
192,198
195,201
204,210
207,213
216,222
219,225
228,234
231,237
240,144
240,258
243,147
243,261
246,150
249,153
252,156
255,159
258,162
261,165
264,168
264,282
267,171
267,285
270,174
273,177
276,180
279,183
282,186
285,189
1,19
4,22
25,43
28,46
49,55
52,58
61,67
64,70
73,79
76,82
85,91
88,94
97,1
97,115
100,4
100,118
103,7
106,10
109,13
112,16
115,19
118,22
121,25
121,139
124,28
124,142
127,31
130,34
133,37
136,40
139,43
142,46
145,163
148,166
169,187
172,190
193,199
196,202
205,211
208,214
217,223
220,226
229,235
232,238
241,145
241,259
244,148
244,262
247,151
250,154
253,157
256,160
259,163
262,166
265,169
265,283
268,172
268,286
271,175
274,178
277,181
280,184
283,187
286,190
2,20
5,23
26,44
29,47
50,56
53,59
62,68
65,71
74,80
77,83
86,92
89,95
98,2
98,116
101,5
101,119
104,8
107,11
110,14
113,17
116,20
119,23
122,26
122,140
125,29
125,143
128,32
131,35
134,38
137,41
140,44
143,47
146,164
149,167
170,188
173,191
194,200
197,203
206,212
209,215
218,224
221,227
230,236
233,239
242,146
242,260
245,149
245,263
248,152
251,155
254,158
257,161
260,164
263,167
266,170
266,284
269,173
269,287
272,176
275,179
278,182
281,185
284,188
287,191
